date,lineitem,quantity,price,discounts,nettotal,purchasenumber,dayssincelastpurch,quantity364,price364,discounts364,netTotal364,quantity28,price28,discounts28,netTotal28,quantity7,price7,discounts7,netTotal7,engagement,posts
20/9/2018,Beef and Apple Burgers,29,14,2,367,2.655172414,72462.89655,24,12,1,266,56,15,0,799,28,15,1,394,58,2
20/9/2018,Beef and Broccoli,18,8,0,145,2.444444444,61205.05556,18,9,0,156,42,8,0,350,23,8,0,200,58,2
20/9/2018,Beef and Broccoli Stir Fry,8,10,1,71,7.142857143,57171.14286,6,10,0,60,10,10,0,102,20,10,0,205,58,2
20/9/2018,Beef and Squash Kabob,29,8,0,270,2.392857143,64392.07143,17,7,0,144,48,8,0,444,26,8,1,227,58,2
20/9/2018,Chicken and Onion Kabob,48,10,0,534,4.272727273,52367.61364,40,10,0,439,94,10,0,1046,37,10,0,409,58,2
20/9/2018,Chutney,12,2,0,50,2.916666667,58426.33333,18,2,0,56,38,2,0,107,24,2,0,84,58,2
20/9/2018,Coconut and Beef Vindaloo,5,4,0,20,1,99999,10,4,0,35,20,4,0,80,9,4,0,32,58,2
20/9/2018,Fountain Drink,35,2,0,69,4.923076923,53931.11538,44,2,0,88,92,2,0,174,50,2,0,91,58,2
20/9/2018,Lamb and Veggie Kabob,6,8,0,54,1.833333333,33419.33333,6,8,2,46,24,8,1,205,11,8,1,94,58,2
20/9/2018,Lamb Chops,14,8,0,108,3.928571429,50102.21429,17,11,0,190,30,13,0,378,18,7,0,124,58,2
20/9/2018,Naan,17,2,0,50,4.125,68786.8125,27,2,0,77,40,2,0,112,17,2,0,36,58,2
20/9/2018,Rice,15,2,0,52,4.533333333,53402.73333,14,2,0,33,32,2,0,96,19,2,0,58,58,2
20/9/2018,Salmon and Wheat Bran Salad,76,18,1,1304,3.76,60070.64,76,12,0,889,182,12,1,2097,84,13,0,1106,58,2
20/9/2018,Yogurt,36,3,0,140,2.029411765,73591.47059,25,3,0,87,66,3,1,230,23,3,0,103,58,2
21/9/2018,Aubergine and Chickpea Vindaloo,2,4,0,7,3.5,361,8,4,0,27,15,4,0,51,10,4,0,35,0,0
21/9/2018,Beef and Apple Burgers,40,11,1,390,2.95,50177.95,48,10,1,403,42,10,0,395,50,10,1,449,0,0
21/9/2018,Beef and Broccoli,17,9,0,151,1.588235294,82405,30,8,0,232,30,14,0,439,21,8,0,161,0,0
21/9/2018,Beef and Broccoli Stir Fry,10,10,0,96,2.2,40312.7,18,10,0,180,12,10,0,122,24,10,0,243,0,0
21/9/2018,Beef and Squash Kabob,42,8,0,392,2.125,70148.8,50,7,0,426,35,8,0,311,42,8,0,386,0,0
21/9/2018,Chicken and Onion Kabob,43,10,0,481,3.23255814,60584.67442,69,10,0,766,54,10,0,589,65,10,0,731,0,0
21/9/2018,Chutney,21,2,0,52,2.1,65106.75,18,2,0,50,18,2,0,72,24,2,0,67,0,0
21/9/2018,Coconut and Beef Vindaloo,12,4,0,48,4.142857143,43032.71429,7,4,0,24,18,4,0,72,21,4,1,76,0,0
21/9/2018,Fountain Drink,42,2,0,83,3.25,50069.67857,67,2,0,131,63,2,0,125,52,2,0,103,0,0
21/9/2018,Lamb and Veggie Kabob,18,8,0,165,3.388888889,61157.61111,10,8,0,101,16,8,0,152,23,8,1,199,0,0
21/9/2018,Lamb Chops,13,8,0,98,3.923076923,61614,27,11,1,272,29,7,0,205,14,9,0,127,0,0
21/9/2018,Naan,19,2,0,39,1.947368421,68461.94737,27,2,0,68,37,2,0,121,23,2,0,46,0,0
21/9/2018,Rice,21,2,0,51,1.571428571,85812.57143,19,2,0,40,29,2,0,75,29,2,0,66,0,0
21/9/2018,Salmon and Wheat Bran Salad,81,16,0,1294,9.62962963,40853.90123,135,13,0,1733,122,14,0,1706,111,12,0,1248,0,0
21/9/2018,Yogurt,39,3,0,151,10.2972973,46100.35135,45,3,0,158,47,3,0,201,42,3,0,151,0,0
22/9/2018,Aubergine and Chickpea Vindaloo,21,4,0,73,3.0625,62573.5625,11,4,0,38,14,4,0,49,20,4,0,69,69,3
22/9/2018,Beef and Apple Burgers,49,12,1,547,2.081632653,73596.81633,51,13,1,596,39,11,2,374,33,16,2,455,69,3
22/9/2018,Beef and Broccoli,33,12,0,400,2.727272727,45678.24242,29,8,0,225,28,16,2,390,51,10,0,521,69,3
22/9/2018,Beef and Broccoli Stir Fry,33,10,0,334,3.310344828,62101.96552,27,10,0,271,7,10,0,72,9,10,0,92,69,3
22/9/2018,Beef and Squash Kabob,60,8,0,535,3.4,63682.4,43,7,0,373,25,8,0,233,37,8,0,345,69,3
22/9/2018,Chicken and Onion Kabob,82,10,0,914,3.777777778,63936.59722,67,10,0,736,46,10,1,479,58,10,0,640,69,3
22/9/2018,Chutney,21,2,0,52,1.666666667,62007.66667,25,2,0,74,24,2,0,77,20,2,0,79,69,3
22/9/2018,Coconut and Beef Vindaloo,16,4,0,64,3.25,50257.5,14,4,0,48,16,4,1,50,12,4,1,42,69,3
22/9/2018,Fountain Drink,89,2,0,177,2.396226415,56761.77358,47,2,0,93,44,2,0,81,43,2,0,85,69,3
22/9/2018,Lamb and Veggie Kabob,16,8,0,147,4.5,50046.5,10,8,2,70,15,8,1,129,11,8,0,103,69,3
22/9/2018,Lamb Chops,35,9,0,310,4.714285714,40167.77143,17,15,0,246,22,10,2,185,38,15,0,444,69,3
22/9/2018,Naan,25,2,0,70,2.28,64155.6,24,2,0,58,21,2,0,66,25,2,0,86,69,3
22/9/2018,Rice,25,2,0,73,2.64,68100.92,11,2,0,30,24,2,0,86,20,2,0,86,69,3
22/9/2018,Salmon and Wheat Bran Salad,141,14,0,1990,5.035971223,49054.36691,119,14,0,1627,109,15,2,1498,112,16,0,1847,69,3
22/9/2018,Yogurt,71,3,0,303,2.242424242,62264.56061,61,3,0,243,53,3,0,199,41,3,0,184,69,3
24/9/2018,Aubergine and Chickpea Vindaloo,5,4,0,18,2.25,75012,10,4,0,35,7,4,0,24,7,4,0,24,36,2
24/9/2018,Beef and Apple Burgers,28,10,0,257,4.571428571,57341.10714,18,10,1,152,23,11,0,254,31,14,1,380,36,2
24/9/2018,Beef and Broccoli,12,9,1,98,2.083333333,41792,15,13,0,186,11,8,0,84,22,13,6,228,36,2
24/9/2018,Beef and Broccoli Stir Fry,7,10,0,71,2.571428571,57171.14286,9,10,0,90,7,10,0,70,7,10,0,71,36,2
24/9/2018,Beef and Squash Kabob,17,8,0,158,2.066666667,46945,28,7,0,246,9,8,1,75,25,8,0,232,36,2
24/9/2018,Chicken and Onion Kabob,29,10,1,307,12.51851852,26004.14815,34,10,0,379,27,10,0,299,36,10,1,376,36,2
24/9/2018,Chutney,13,2,0,30,3.384615385,53883,8,2,0,24,12,2,0,46,20,2,3,72,36,2
24/9/2018,Coconut and Beef Vindaloo,8,4,0,32,4,71476,6,4,0,21,11,4,0,44,10,4,1,32,36,2
24/9/2018,Fountain Drink,28,2,0,56,6.529411765,47220.11765,20,2,0,39,30,2,0,59,31,2,0,58,36,2
24/9/2018,Lamb and Veggie Kabob,14,8,1,119,5.714285714,35975.85714,16,8,1,143,10,8,0,91,12,8,1,99,36,2
24/9/2018,Lamb Chops,11,6,0,64,2.636363636,45512.72727,10,11,1,94,11,10,1,95,11,12,8,81,36,2
24/9/2018,Naan,19,2,0,39,3.611111111,61352.44444,13,2,0,30,13,2,0,41,21,2,0,80,36,2
24/9/2018,Rice,6,2,0,12,5,50065.83333,12,2,0,34,14,2,0,46,10,2,0,26,36,2
24/9/2018,Salmon and Wheat Bran Salad,74,12,1,848,7.6,51554.11429,59,12,0,705,64,14,0,878,72,15,3,904,36,2
24/9/2018,Yogurt,18,3,0,73,3.176470588,58973.70588,16,3,0,63,22,3,0,101,24,3,2,100,36,2
25/9/2018,Aubergine and Chickpea Vindaloo,12,4,0,42,2.181818182,54737.72727,8,4,0,28,9,4,0,32,8,4,1,21,122,5
25/9/2018,Beef and Apple Burgers,20,11,1,206,8.55,75066.35,32,12,2,316,30,13,1,367,21,9,1,170,122,5
25/9/2018,Beef and Broccoli,64,7,1,494,3.8,46769.33333,9,7,2,48,24,8,0,227,16,12,0,192,122,5
25/9/2018,Beef and Broccoli Stir Fry,8,10,0,82,1.714285714,85745,17,10,0,170,8,10,0,79,5,10,0,52,122,5
25/9/2018,Beef and Squash Kabob,14,8,1,123,1.928571429,64324.85714,36,7,0,309,21,8,1,173,14,8,0,131,122,5
25/9/2018,Chicken and Onion Kabob,29,10,0,327,1.518518519,66804.85185,44,10,0,482,38,10,0,408,24,10,1,258,122,5
25/9/2018,Chutney,9,2,0,24,2.444444444,33538.77778,13,2,0,42,20,2,0,54,18,2,0,61,122,5
25/9/2018,Coconut and Beef Vindaloo,8,4,1,28,1.142857143,85817.28571,6,4,0,21,8,4,1,28,17,4,0,64,122,5
25/9/2018,Fountain Drink,19,2,0,38,4.882352941,35568,28,2,0,54,37,2,0,74,40,2,0,79,122,5
25/9/2018,Lamb and Veggie Kabob,5,8,2,38,30.6,60003,5,8,1,41,4,8,0,37,10,8,0,95,122,5
25/9/2018,Lamb Chops,17,8,0,125,5.941176471,53041.52941,13,12,1,137,20,10,1,176,14,13,1,173,122,5
25/9/2018,Naan,4,2,0,20,1.25,75119.25,16,2,0,32,17,2,0,48,17,2,0,38,122,5
25/9/2018,Rice,7,2,0,20,2.142857143,43005.28571,6,2,0,19,13,2,0,34,23,2,0,100,122,5
25/9/2018,Salmon and Wheat Bran Salad,67,10,0,640,6.045454545,50118.09091,75,14,0,1005,83,12,1,961,70,12,1,790,122,5
25/9/2018,Yogurt,43,3,0,254,2.074074074,59400.7037,33,3,0,128,25,3,0,80,23,3,0,101,122,5
26/9/2018,Aubergine and Chickpea Vindaloo,11,4,0,38,8.428571429,42890.42857,9,4,0,32,10,4,0,34,10,4,0,32,71,2
26/9/2018,Beef and Apple Burgers,17,12,1,181,1.882352941,59048.35294,36,10,1,336,37,10,1,359,37,10,0,350,71,2
26/9/2018,Beef and Broccoli,12,8,0,92,1.25,75242.91667,16,9,0,135,16,10,2,127,41,8,0,381,71,2
26/9/2018,Beef and Broccoli Stir Fry,7,10,0,71,6,28649.57143,12,10,0,115,3,10,0,30,18,10,1,174,71,2
26/9/2018,Beef and Squash Kabob,15,8,0,141,3.571428571,64367.07143,27,7,0,231,30,7,0,266,21,8,0,192,71,2
26/9/2018,Chicken and Onion Kabob,38,10,0,421,4.611111111,58506.16667,40,10,0,453,29,10,0,323,46,10,0,500,71,2
26/9/2018,Chutney,13,2,0,33,1.461538462,77060.61538,18,2,0,56,14,2,0,32,19,2,0,78,71,2
26/9/2018,Coconut and Beef Vindaloo,15,4,0,56,12.11111111,44577.77778,9,4,0,32,13,4,0,48,15,4,0,56,71,2
26/9/2018,Fountain Drink,45,2,0,89,7.677419355,54936.22581,44,2,0,88,28,2,0,51,61,2,0,112,71,2
26/9/2018,Lamb and Veggie Kabob,13,8,0,120,2.833333333,66728.33333,10,8,1,83,15,7,1,109,17,8,1,151,71,2
26/9/2018,Lamb Chops,16,9,0,139,8.375,68865.6875,15,7,1,81,18,7,1,113,30,8,0,258,71,2
26/9/2018,Naan,19,2,0,54,4.263157895,63298.36842,16,2,0,46,17,2,0,40,25,2,0,59,71,2
26/9/2018,Rice,19,2,0,48,2.5,66772.5,13,2,0,36,16,2,0,36,33,2,0,128,71,2
26/9/2018,Salmon and Wheat Bran Salad,89,12,0,1041,5.175,60106.0375,69,15,1,966,61,12,1,709,108,12,0,1323,71,2
26/9/2018,Yogurt,20,3,0,73,21,50125.11111,27,3,0,118,26,3,1,103,42,3,0,188,71,2
27/9/2018,Aubergine and Chickpea Vindaloo,3,4,0,10,3,33350.33333,11,4,0,38,3,4,0,10,12,4,0,38,0,0
27/9/2018,Beef and Apple Burgers,36,13,3,377,2.555555556,77809.80556,32,10,1,284,37,11,1,380,29,14,2,367,0,0
27/9/2018,Beef and Broccoli,14,14,0,204,3.444444444,66675.11111,10,9,0,95,21,7,0,149,18,8,0,145,0,0
27/9/2018,Beef and Broccoli Stir Fry,12,10,2,98,28.36363636,63664.90909,10,10,0,100,12,10,0,123,8,10,1,71,0,0
27/9/2018,Beef and Squash Kabob,23,8,1,191,4.315789474,63208.47368,35,7,0,291,22,8,0,209,29,8,0,270,0,0
27/9/2018,Chicken and Onion Kabob,46,10,1,482,2.875,52625.025,58,10,0,650,37,10,0,413,48,10,0,534,0,0
27/9/2018,Chutney,20,2,0,71,2.5,71494.78571,18,2,0,36,15,2,0,44,12,2,0,50,0,0
27/9/2018,Coconut and Beef Vindaloo,13,4,0,48,2.666666667,75016.83333,13,4,2,32,4,4,0,16,5,4,0,20,0,0
27/9/2018,Fountain Drink,54,2,1,88,4,64018.96,52,2,0,94,43,2,0,83,35,2,0,69,0,0
27/9/2018,Lamb and Veggie Kabob,19,8,1,167,5.4,46753.2,14,8,1,117,16,8,0,151,6,8,0,54,0,0
27/9/2018,Lamb Chops,15,7,1,94,3.133333333,73391.46667,23,8,1,166,15,8,1,100,14,8,0,108,0,0
27/9/2018,Naan,26,2,0,73,3,70629.05882,11,2,0,26,22,2,0,49,17,2,0,50,0,0
27/9/2018,Rice,21,2,0,61,1.285714286,90478.38095,21,2,1,40,17,2,0,36,15,2,0,52,0,0
27/9/2018,Salmon and Wheat Bran Salad,80,18,1,1365,3.616438356,54858,102,12,1,1112,95,12,0,1111,76,18,1,1304,0,0
27/9/2018,Yogurt,33,3,1,145,2.551724138,69027.51724,24,3,1,93,24,3,0,88,36,3,0,140,0,0
28/9/2018,Aubergine and Chickpea Vindaloo,13,4,0,46,6,55624.11111,11,4,0,38,18,4,1,56,2,4,0,7,0,0
28/9/2018,Beef and Apple Burgers,34,12,1,376,6.121212121,66730.75758,46,12,1,479,41,15,3,493,40,11,1,390,0,0
28/9/2018,Beef and Broccoli,14,9,0,125,27.64285714,42981.92857,20,7,0,145,24,10,0,238,17,9,0,151,0,0
28/9/2018,Beef and Broccoli Stir Fry,13,10,0,134,2.416666667,50105.41667,18,10,0,180,6,10,0,61,10,10,0,96,0,0
28/9/2018,Beef and Squash Kabob,38,8,0,356,1.741935484,71002.41935,34,7,0,286,36,8,0,329,42,8,0,392,0,0
28/9/2018,Chicken and Onion Kabob,63,10,0,709,2.924528302,49155.37736,62,10,0,665,73,10,0,816,43,10,0,481,0,0
28/9/2018,Chutney,19,2,0,48,6.722222222,55595.61111,15,2,0,32,18,2,0,66,21,2,0,52,0,0
28/9/2018,Coconut and Beef Vindaloo,18,4,0,68,2.076923077,61604,8,4,0,28,18,4,0,72,12,4,0,48,0,0
28/9/2018,Fountain Drink,51,2,0,100,10.23529412,53045.38235,40,2,0,79,57,2,0,112,42,2,0,83,0,0
28/9/2018,Lamb and Veggie Kabob,19,8,1,175,5.052631579,68453,19,8,0,171,16,8,1,144,18,8,0,165,0,0
28/9/2018,Lamb Chops,25,8,1,182,13.68,40084.72,18,9,0,167,27,7,0,190,13,8,0,98,0,0
28/9/2018,Naan,24,2,0,64,12.33333333,62548.375,24,2,0,58,30,2,0,92,19,2,0,39,0,0
28/9/2018,Rice,12,2,0,32,1.833333333,50084,12,2,0,32,24,2,0,78,21,2,0,51,0,0
28/9/2018,Salmon and Wheat Bran Salad,128,12,0,1532,7.919354839,50908.68548,104,12,0,1246,109,16,0,1708,81,16,0,1294,0,0
28/9/2018,Yogurt,34,3,0,153,2.818181818,63700.45455,37,3,0,143,56,3,0,230,39,3,0,151,0,0
29/9/2018,Aubergine and Chickpea Vindaloo,5,4,1,14,4.4,40232,11,4,0,38,1,4,0,4,21,4,0,73,0,0
29/9/2018,Beef and Apple Burgers,38,11,1,379,3.447368421,60634.10526,61,12,1,664,35,13,1,413,49,12,1,547,0,0
29/9/2018,Beef and Broccoli,25,11,0,263,2.64,56124.8,21,10,0,202,26,12,0,307,33,12,0,400,0,0
29/9/2018,Beef and Broccoli Stir Fry,13,10,0,134,1.692307692,69342.07692,37,10,1,340,14,10,0,140,33,10,0,334,0,0
29/9/2018,Beef and Squash Kabob,30,8,0,277,2.592592593,52028.37037,47,7,1,380,51,8,0,470,60,8,0,535,0,0
29/9/2018,Chicken and Onion Kabob,42,10,0,460,5.368421053,55411.73684,44,10,1,441,47,10,0,530,82,10,0,914,0,0
29/9/2018,Chutney,18,2,0,54,3.222222222,50188.83333,20,2,0,56,20,2,0,63,21,2,0,52,0,0
29/9/2018,Fountain Drink,35,2,0,69,3.148148148,44661.55556,48,2,0,93,33,2,0,65,89,2,0,177,0,0
29/9/2018,Lamb and Veggie Kabob,15,8,1,130,7.866666667,66745.26667,16,8,3,114,9,8,1,80,16,8,0,147,0,0
29/9/2018,Lamb Chops,21,8,1,145,7.80952381,43061.66667,14,9,0,130,24,11,0,249,35,9,0,310,0,0
29/9/2018,Naan,23,2,0,52,4.090909091,50177.68182,20,2,0,53,25,2,0,67,25,2,0,70,0,0
29/9/2018,Rice,16,2,0,52,3.25,44028.25,17,2,0,44,19,2,0,59,25,2,0,73,0,0
29/9/2018,Salmon and Wheat Bran Salad,100,12,0,1199,3.050505051,48670.84848,113,13,1,1323,72,15,0,1030,141,14,0,1990,0,0
29/9/2018,Yogurt,41,3,0,197,2.333333333,51418.53846,42,3,0,165,38,3,0,169,71,3,0,303,0,0
1/10/2018,Aubergine and Chickpea Vindaloo,4,4,0,14,2,50090.5,4,4,0,14,0,0,0,0,5,4,0,18,12,2
1/10/2018,Beef and Apple Burgers,20,12,1,226,3.55,40218.25,30,12,1,331,11,15,0,156,28,10,0,257,12,2
1/10/2018,Beef and Broccoli,10,8,0,83,3.4,70086.9,5,9,2,36,12,10,0,121,12,9,1,98,12,2
1/10/2018,Beef and Broccoli Stir Fry,10,10,0,103,45.85714286,42860.14286,8,10,0,80,6,10,0,60,7,10,0,71,12,2
1/10/2018,Beef and Squash Kabob,8,8,0,74,9.875,37641.375,13,7,0,114,27,8,0,251,17,8,0,158,12,2
1/10/2018,Chicken and Onion Kabob,41,10,0,457,4.8,40054.57143,31,10,0,338,28,10,0,310,29,10,1,307,12,2
1/10/2018,Chutney,11,2,0,24,36.2,30229.2,5,2,0,13,6,2,0,16,13,2,0,30,12,2
1/10/2018,Coconut and Beef Vindaloo,4,4,0,16,2,50090.5,11,4,0,38,0,0,0,0,8,4,0,32,12,2
1/10/2018,Fountain Drink,30,2,0,54,10.56521739,43609.95652,18,2,0,36,20,2,0,40,28,2,0,56,12,2
1/10/2018,Lamb and Veggie Kabob,7,8,1,54,2.428571429,71435.14286,7,8,0,64,6,8,3,38,14,8,1,119,12,2
1/10/2018,Lamb Chops,6,8,0,50,15.83333333,33608.83333,14,8,0,109,8,8,1,54,11,6,0,64,12,2
1/10/2018,Naan,8,2,0,16,1.5,62622.125,9,2,0,20,8,2,0,24,19,2,0,39,12,2
1/10/2018,Rice,7,2,0,22,1.428571429,71459.14286,11,2,0,25,9,2,0,26,6,2,0,12,12,2
1/10/2018,Salmon and Wheat Bran Salad,42,13,0,537,8.048780488,46477.14634,51,13,0,656,42,13,0,535,74,12,1,848,12,2
1/10/2018,Yogurt,15,3,0,62,2,46875.8,19,3,0,76,19,3,0,91,18,3,0,73,12,2
2/10/2018,Aubergine and Chickpea Vindaloo,12,4,0,42,6.333333333,55574.66667,14,4,0,49,11,4,0,38,12,4,0,42,78,3
2/10/2018,Beef and Apple Burgers,22,14,1,279,2.045454545,50117.90909,17,11,2,159,19,26,1,444,20,11,1,206,78,3
2/10/2018,Beef and Broccoli,21,10,0,219,2.523809524,47657.47619,31,6,0,206,18,14,0,251,64,7,1,494,78,3
2/10/2018,Beef and Broccoli Stir Fry,4,10,0,41,1.5,75089.25,9,10,0,90,7,10,0,69,8,10,0,82,78,3
2/10/2018,Beef and Squash Kabob,17,8,0,159,1.875,62663.9375,23,7,0,194,29,8,1,247,14,8,1,123,78,3
2/10/2018,Chicken and Onion Kabob,18,10,1,188,5.470588235,53074.23529,35,10,0,379,28,10,1,294,29,10,0,327,78,3
2/10/2018,Chutney,12,2,0,49,3.727272727,45537.09091,10,2,0,22,13,2,0,74,9,2,0,24,78,3
2/10/2018,Coconut and Beef Vindaloo,10,4,0,40,2,50058.75,13,4,0,42,14,4,0,56,8,4,1,28,78,3
2/10/2018,Fountain Drink,41,2,0,81,12.875,41746,41,2,0,82,26,2,0,49,19,2,0,38,78,3
2/10/2018,Lamb and Veggie Kabob,4,8,0,38,3.25,25030.5,14,8,1,115,12,8,1,106,5,8,2,38,78,3
2/10/2018,Lamb Chops,15,12,0,178,16.06666667,53368.53333,13,7,0,91,15,10,0,136,17,8,0,125,78,3
2/10/2018,Naan,12,2,0,48,2.416666667,50049.75,10,2,0,22,17,2,0,74,4,2,0,20,78,3
2/10/2018,Rice,12,2,0,42,1.833333333,58528.25,9,2,0,20,11,2,0,58,7,2,0,20,78,3
2/10/2018,Salmon and Wheat Bran Salad,49,16,0,766,8.040816327,42959.81633,68,13,0,870,56,16,1,812,67,10,0,640,78,3
2/10/2018,Yogurt,16,3,0,66,2.5,56351.1875,29,3,0,109,31,3,0,143,43,3,0,254,78,3
3/10/2018,Beef and Apple Burgers,37,12,1,394,4.594594595,46058.21622,22,14,1,274,24,13,1,283,17,12,1,181,0,0
3/10/2018,Beef and Broccoli,19,14,0,267,3.736842105,47479.84211,13,9,0,134,13,9,0,119,12,8,0,92,0,0
3/10/2018,Beef and Broccoli Stir Fry,17,10,0,171,2.230769231,61582.61538,8,10,0,81,9,10,0,91,7,10,0,71,0,0
3/10/2018,Beef and Squash Kabob,32,8,0,289,3.193548387,58132.19355,33,7,0,285,19,8,0,163,15,8,0,141,0,0
3/10/2018,Chicken and Onion Kabob,52,10,0,586,2.760869565,69668.78261,48,10,0,544,51,10,0,564,38,10,0,421,0,0
3/10/2018,Chutney,13,2,0,28,1.230769231,77094.76923,24,2,0,92,10,2,0,30,13,2,0,33,0,0
3/10/2018,Fountain Drink,32,2,0,64,3.789473684,42221.57895,22,2,0,40,35,2,0,70,45,2,0,89,0,0
3/10/2018,Lamb and Veggie Kabob,9,8,1,74,5.777777778,66698.66667,8,8,0,76,8,8,3,54,13,8,0,120,0,0
3/10/2018,Lamb Chops,18,8,1,140,3.166666667,55645.72222,18,6,1,101,14,6,1,70,16,9,0,139,0,0
3/10/2018,Naan,13,2,0,26,3.7,40042.3,24,2,0,62,19,2,0,56,19,2,0,54,0,0
3/10/2018,Rice,13,2,0,26,2.090909091,72754.09091,11,2,0,34,17,2,0,48,19,2,0,48,0,0
3/10/2018,Salmon and Wheat Bran Salad,92,11,0,961,4.209302326,44312.7093,102,14,1,1388,95,12,0,1102,89,12,0,1041,0,0
3/10/2018,Yogurt,30,3,0,110,3.153846154,46293.5,26,3,0,110,31,3,0,129,20,3,0,73,0,0
4/10/2018,Aubergine and Chickpea Vindaloo,10,4,0,34,2.6,70017.2,11,4,0,35,5,4,0,18,3,4,0,10,0,0
4/10/2018,Beef and Apple Burgers,46,12,1,513,3.5,54523.93478,40,9,1,324,31,14,1,415,36,13,3,377,0,0
4/10/2018,Beef and Broccoli,10,9,0,93,2.5,50071.1,8,12,3,71,20,6,0,128,14,14,0,204,0,0
4/10/2018,Beef and Broccoli Stir Fry,10,10,0,101,2.666666667,44624.22222,3,10,0,30,11,10,1,104,12,10,2,98,0,0
4/10/2018,Beef and Squash Kabob,18,8,1,157,2.933333333,66722.4,31,7,0,256,25,8,0,231,23,8,1,191,0,0
4/10/2018,Chicken and Onion Kabob,35,10,0,384,2.5,56750.63333,49,10,0,542,30,10,0,323,46,10,1,482,0,0
4/10/2018,Chutney,21,2,0,63,1.80952381,61947.71429,15,2,1,42,15,2,0,50,20,2,0,71,0,0
4/10/2018,Coconut and Beef Vindaloo,9,4,0,36,7.285714286,28650.71429,17,4,0,56,7,4,0,28,13,4,0,48,0,0
4/10/2018,Fountain Drink,40,2,0,74,4.428571429,50191.64286,28,2,0,47,31,2,0,62,54,2,1,88,0,0
4/10/2018,Lamb and Veggie Kabob,12,8,1,100,3.416666667,58436.66667,10,8,2,76,8,8,0,75,19,8,1,167,0,0
4/10/2018,Lamb Chops,15,8,0,112,6.266666667,53465,20,9,1,154,13,11,0,141,15,7,1,94,0,0
4/10/2018,Naan,17,2,0,44,2.733333333,66776.46667,15,2,0,33,20,2,0,56,26,2,0,73,0,0
4/10/2018,Rice,10,2,0,21,2.4,50285.3,13,2,0,36,17,2,0,56,21,2,0,61,0,0
4/10/2018,Salmon and Wheat Bran Salad,79,13,1,952,3.61038961,50812.14286,96,11,1,991,76,14,0,1047,80,18,1,1365,0,0
4/10/2018,Yogurt,27,3,0,106,2.461538462,57768.30769,28,3,0,113,27,3,0,139,33,3,1,145,0,0
5/10/2018,Aubergine and Chickpea Vindaloo,9,4,0,32,1.857142857,57371.71429,22,4,0,77,15,4,0,49,13,4,0,46,0,0
5/10/2018,Beef and Apple Burgers,64,13,1,777,2.8125,50148.625,76,14,2,923,35,14,1,448,34,12,1,376,0,0
5/10/2018,Beef and Broccoli,32,9,0,281,2.21875,56448.78125,38,8,0,286,18,7,0,118,14,9,0,125,0,0
5/10/2018,Beef and Broccoli Stir Fry,21,10,0,214,2.35,55153.95,22,10,0,210,19,10,0,194,13,10,0,134,0,0
5/10/2018,Beef and Squash Kabob,59,8,0,549,2.2,58283.43636,95,7,0,828,28,8,0,258,38,8,0,356,0,0
5/10/2018,Chicken and Onion Kabob,99,10,0,1104,2.712765957,55428.59574,82,10,0,914,69,10,0,780,63,10,0,709,0,0
5/10/2018,Chutney,19,2,0,57,3.578947368,37047.10526,46,2,0,134,23,2,0,68,19,2,0,48,0,0
5/10/2018,Coconut and Beef Vindaloo,13,4,0,51,4.25,41932.91667,16,4,0,56,15,4,0,60,18,4,0,68,0,0
5/10/2018,Fountain Drink,91,2,0,178,3,52730.82456,102,2,0,189,37,2,0,74,51,2,0,100,0,0
5/10/2018,Lamb and Veggie Kabob,14,8,1,126,4.153846154,69238.30769,29,8,0,264,21,8,0,197,19,8,1,175,0,0
5/10/2018,Lamb Chops,29,8,1,210,3.827586207,44915.68966,43,9,1,325,24,6,1,141,25,8,1,182,0,0
5/10/2018,Naan,31,2,0,75,1.966666667,56853.13333,41,2,0,111,30,2,0,88,24,2,0,64,0,0
5/10/2018,Rice,18,2,0,52,3.277777778,61256.16667,38,2,0,108,25,2,0,64,12,2,0,32,0,0
5/10/2018,Salmon and Wheat Bran Salad,142,13,0,1849,3.064285714,45125.37857,185,13,0,2509,114,13,0,1425,128,12,0,1532,0,0
5/10/2018,Yogurt,52,3,0,199,2.354166667,56347.5625,73,3,0,315,38,3,0,132,34,3,0,153,0,0
6/10/2018,Aubergine and Chickpea Vindaloo,11,4,0,38,3.5,20180.6,22,4,0,70,14,4,0,49,5,4,1,14,175,7
6/10/2018,Beef and Apple Burgers,42,12,1,442,2.642857143,52516.45238,76,11,1,740,56,14,1,726,38,11,1,379,175,7
6/10/2018,Beef and Broccoli,20,12,0,242,1.9,65093.1,27,8,0,222,33,10,0,341,25,11,0,263,175,7
6/10/2018,Beef and Broccoli Stir Fry,17,10,0,169,2.428571429,57172.57143,30,10,0,295,24,10,1,223,13,10,0,134,175,7
6/10/2018,Beef and Squash Kabob,36,8,0,332,6.028571429,60053.42857,84,7,0,716,71,8,0,659,30,8,0,277,175,7
6/10/2018,Chicken and Onion Kabob,52,10,0,577,3.583333333,50313.27083,103,10,0,1132,92,10,0,993,42,10,0,460,175,7
6/10/2018,Chutney,16,2,0,40,4.5,43889.6875,41,2,0,114,22,2,0,55,18,2,0,54,175,7
6/10/2018,Coconut and Beef Vindaloo,9,4,0,36,4.142857143,42884.42857,21,4,0,74,20,4,0,75,0,0,0,0,175,7
6/10/2018,Fountain Drink,63,2,0,125,8.19047619,54887.28571,70,2,0,139,90,2,0,179,35,2,0,69,175,7
